139,71,93,101,0.297029703,57,-19.0525588833,1.8933765286,93.84,Dark,warm,Magenta,Ash browny,8B475D,PaleVioletRed4,
238,203,173,204.6666666667,0.154723127,50,25.9807621135,1.091579946,210.045,Light,warm,Brown,Peach Puff,EECBAD,PeachPuff2,
255,218,185,219.3333333333,0.1565349544,53.5,28.5788383249,1.0801770333,225.301,Light,warm,Brown,Peach Puff,FFDAB9,Peach Puff,
255,239,213,235.6666666667,0.0961810467,29,22.5166604984,0.9105893776,240.82,Light,warm,Brown,Peach Puff,FFEFD5,PapayaWhip,
253,245,230,242.6666666667,0.0521978022,15.5,12.9903810568,0.8732579249,245.682,Light,warm,Brown,Peach Puff,FDF5E6,OldLace,
139,95,101,111.6666666667,0.1492537313,41,-5.1961524227,1.6968596809,108.84,Medium,warm,Brown,Pink,8B5F65,LightPink4,
176,224,230,210,0.1619047619,-51,-5.1961524227,-1.6723313036,210.332,Light,cold,Blue,Powder,B0E0E6,PowderBlue,
217,217,243,225.6666666667,0.0384047267,-13,-22.5166604984,-2.617993878,219.964,Light,cold,Blue,Quartz,D9D9F3,Quartz,
0,34,102,45.3333333333,1,-68,-58.8897274573,-2.2845207057,31.586,Dark,cold,Blue,Royal,2266,RoyalBlue5,
39,64,139,80.6666666667,0.5165289256,-62.5,-64.9519052838,-2.3754300039,65.075,Dark,cold,Blue,Royal,27408B,RoyalBlue4,
58,95,205,119.3333333333,0.5139664804,-92,-95.2627944163,-2.3736163401,96.477,Dark,cold,Blue,Royal,3A5FCD,RoyalBlue3,
65,105,225,131.6666666667,0.5063291139,-100,-103.9230484541,-2.3754300039,106.72,Medium,cold,Blue,Royal,4169E1,RoyalBlue,
67,110,238,138.3333333333,0.5156626506,-107,-110.8512516844,-2.3738710035,111.735,Medium,cold,Blue,Royal,436EEE,RoyalBlue2,
72,118,255,148.3333333333,0.5146067416,-114.5,-118.6454803185,-2.3739732759,119.864,Medium,cold,Blue,Royal,4876FF,RoyalBlue1,
111,66,66,81,0.1851851852,45,0,1.5707963268,79.455,Dark,warm,Brown,Salmon,6F4242,Salmon,
139,76,57,90.6666666667,0.3713235294,72.5,16.4544826719,1.3476186522,92.671,Dark,warm,Brown,Salmon,8B4C39,salmon4,
139,87,66,97.3333333333,0.3219178082,62.5,18.1865334795,1.2876309847,100.154,Medium,warm,Brown,Salmon,8B5742,LightSalmon4,
205,112,84,133.6666666667,0.3715710723,107,24.248711306,1.3479371805,136.615,Medium,warm,Brown,Salmon,CD7054,salmon3,
205,129,98,144,0.3194444444,91.5,26.8467875173,1.2853986046,148.19,Medium,warm,Brown,Salmon,CD8162,LightSalmon3,
238,130,98,155.3333333333,0.3690987124,124,27.7128129211,1.3509191816,158.644,Light,warm,Brown,Salmon,EE8262,salmon2,
250,128,114,164,0.3048780488,129,12.124355653,1.4770843648,162.882,Light,warm,Brown,Salmon,FA8072,salmon,
255,140,105,166.6666666667,0.37,132.5,30.3108891325,1.3459046006,170.395,Light,warm,Brown,Salmon,FF8C69,salmon1,
238,149,114,167,0.3173652695,106.5,30.3108891325,1.2935185677,171.621,Light,warm,Brown,Salmon,EE9572,LightSalmon2,
255,160,122,179,0.3184357542,114,32.9089653438,1.2897614253,184.073,Light,warm,Brown,Salmon,FFA07A,LightSalmon,
66,111,66,81,0.1851851852,-22.5,38.9711431703,-0.5235987756,92.415,Dark,neutral,Green,Sea,426F42,Medium Sea Green,
46,139,87,90.6666666667,0.4926470588,-67,45.0333209968,-0.9790146651,105.265,Medium,cold,Green,Sea,2E8B57,SeaGreen4,
35,142,104,93.6666666667,0.6263345196,-88,32.9089653438,-1.2129329104,105.675,Medium,cold,Green,Sea,2.38E+70,Sea Green,
105,139,105,116.3333333333,0.0974212034,-17,29.4448637287,-0.5235987756,124.958,Medium,neutral,Green,Sea,698B69,DarkSeaGreen4,
32,178,170,126.6666666667,0.7473684211,-142,6.9282032303,-1.5220448227,133.434,Medium,cold,Green,Sea,20B2AA,LightSeaGreen,
60,179,113,117.3333333333,0.4886363636,-86,57.1576766498,-0.9842091086,135.895,Medium,cold,Green,Sea,3CB371,MediumSeaGreen,
67,205,128,133.3333333333,0.4975,-99.5,66.6839560914,-0.9803581031,154.96,Light,cold,Green,Sea,43CD80,SeaGreen3,
78,238,148,154.6666666667,0.4956896552,-115,77.9422863406,-0.9751536705,179.9,Light,cold,Green,Sea,4EEE94,SeaGreen2,
155,205,155,171.6666666667,0.0970873786,-25,43.3012701892,-0.5235987756,184.35,Light,neutral,Green,Sea,9BCD9B,DarkSeaGreen3,
84,255,159,166,0.4939759036,-123,83.1384387633,-0.9764133431,192.927,Light,cold,Green,Sea,54FF9F,SeaGreen1,
180,238,180,199.3333333333,0.0969899666,-29,50.2294734195,-0.5235987756,214.046,Light,neutral,Green,Sea,B4EEB4,DarkSeaGreen2,
193,255,193,213.6666666667,0.096723869,-31,53.6935750346,-0.5235987756,229.394,Light,neutral,Green,Sea,C1FFC1,DarkSeaGreen1,
139,134,130,134.3333333333,0.0322580645,7,3.4641016151,1.1112598004,135.039,Medium,warm,Brown,Seashell,8B8682,seashell4,
205,197,191,197.6666666667,0.0337268128,11,5.1961524227,1.1294898944,198.708,Light,warm,Brown,Seashell,CDC5BF,seashell3,
238,229,222,229.6666666667,0.0333817126,12.5,6.0621778265,1.1192414319,230.893,Light,warm,Brown,Seashell,EEE5DE,seashell2,
255,245,238,246,0.0325203252,13.5,6.0621778265,1.148732528,247.192,Light,warm,Brown,Seashell,FFF5EE,Seashell,
139,69,19,75.6666666667,0.7488986784,95,43.3012701892,1.1431272443,84.23,Dark,warm,Brown,Sienna,8B4513,SaddleBrown,
139,71,38,82.6666666667,0.5403225806,84.5,28.5788383249,1.2446622211,87.57,Dark,warm,Brown,Sienna,8B4726,sienna4,
160,82,45,95.6666666667,0.5296167247,96.5,32.04293994,1.2502001439,101.104,Medium,warm,Brown,Sienna,A0522D,sienna,
142,107,35,94.6666666667,0.6302816901,71,62.3538290725,0.8501438555,109.257,Medium,warm,Brown,Sienna,8E6B23,Sienna,
205,104,57,122,0.5327868852,124.5,40.7031939779,1.2548168325,128.841,Medium,warm,Brown,Sienna,CD6839,sienna3,
205,133,63,133.6666666667,0.5286783042,107,60.6217782649,1.0553290659,146.548,Medium,warm,Brown,Sienna,CD853F,peru,
238,121,66,141.6666666667,0.5341176471,144.5,47.6313972081,1.2523833272,149.713,Medium,warm,Brown,Sienna,EE7942,sienna2,
255,130,71,152,0.5328947368,154.5,51.0954988233,1.2514039378,160.649,Light,warm,Brown,Sienna,FF8247,sienna1,
244,164,96,168,0.4285714286,114,58.8897274573,1.0939755856,180.168,Light,warm,Brown,Sienna,F4A460,SandyBrown,
74,112,139,108.3333333333,0.3169230769,-51.5,-23.3826859022,-1.9969988136,103.716,Medium,cold,Blue,Sky,4A708B,SkyBlue4,
50,153,204,135.6666666667,0.6314496314,-128.5,-44.167295593,-1.9018605318,128.017,Medium,cold,Blue,Sky,3299CC,Sky Blue,
51,153,204,136,0.625,-127.5,-44.167295593,-1.904269499,128.316,Medium,cold,Blue,Sky,3399CC,39c,
102,153,204,153,0.3333333333,-76.5,-44.167295593,-2.0943951024,143.565,Medium,cold,Blue,Sky,6699CC,69c,
108,166,205,159.6666666667,0.3235908142,-77.5,-33.7749907476,-1.9817843143,153.104,Light,cold,Blue,Sky,6CA6CD,SkyBlue3,
141,182,205,176,0.1988636364,-52.5,-19.918584287,-1.9334203436,172.363,Light,cold,Blue,Sky,8DB6CD,LightSkyBlue3,
126,192,238,185.3333333333,0.3201438849,-89,-39.8371685741,-1.9916598137,177.51,Light,cold,Blue,Sky,7EC0EE,SkyBlue2,
135,206,235,192,0.296875,-85.5,-25.1147367097,-1.8564997949,188.077,Light,cold,Blue,Sky,87CEEB,SkyBlue,
135,206,250,197,0.3147208122,-93,-38.1051177665,-1.9596644884,189.787,Light,cold,Blue,Sky,87CEFA,LightSkyBlue,
135,206,255,198.6666666667,0.3204697987,-95.5,-42.4352447854,-1.9889402117,190.357,Light,cold,Blue,Sky,87CEFF,SkyBlue1,
153,204,255,204,0.25,-76.5,-44.167295593,-2.0943951024,194.565,Light,cold,Blue,Sky,99CCFF,9cf,
164,211,238,204.3333333333,0.1973898858,-60.5,-23.3826859022,-1.9396027635,200.025,Light,cold,Blue,Sky,A4D3EE,LightSkyBlue2,
176,226,255,219,0.196347032,-64.5,-25.1147367097,-1.9421104608,214.356,Light,cold,Blue,Sky,B0E2FF,LightSkyBlue1,
56,176,222,151.3333333333,0.6299559471,-143,-39.8371685741,-1.8424892627,145.364,Medium,cold,Blue,Smmmer Sky,38B0DE,Summer Sky,
188,143,143,158,0.0949367089,45,0,1.5707963268,156.455,Light,warm,Magenta,Ash browny,BC8F8F,Pink,
0,139,69,69.3333333333,1,-104,60.6217782649,-1.043043976,89.459,Dark,cold,Green,Spring,008B45,SpringGreen4,
0,205,102,102.3333333333,1,-153.5,89.2006165898,-1.0443812159,131.963,Medium,cold,Green,Spring,00CD66,SpringGreen3,
0,238,118,118.6666666667,1,-178,103.9230484541,-1.0423459063,153.158,Light,cold,Green,Spring,00EE76,SpringGreen2,
0,255,127,127.3333333333,1,-191,110.8512516844,-1.0449334364,164.163,Light,cold,Green,Spring,00FF7F,Spring Green,
0,250,154,134.6666666667,1,-202,83.1384387633,-1.1803502756,164.306,Light,cold,Green,Spring,00FA9A,MediumSpringGreen,
127,255,0,127.3333333333,1,-0.5,220.836477965,-0.0022641148,187.658,Light,warm,Green,Spring,7FFF00,Medium Spring Green,
36,24,130,63.3333333333,0.6210526316,-41,-91.7986928012,-2.7215452092,39.672,Dark,cold,Blue,State,241882,Dark Slate Blue,
0,127,255,127.3333333333,1,-191,-110.8512516844,-2.0966592172,103.619,Medium,cold,Blue,State,007FFF,Slate Blue,
47,79,79,68.3333333333,0.312195122,-32,0,-1.5707963268,69.432,Dark,cold,Blue,State Gray,2F4F4F,Dark Slate Grey,
96,123,139,119.3333333333,0.1955307263,-35,-13.8564064606,-1.9477609214,116.751,Medium,cold,Blue,State Gray,607B8B,LightSkyBlue4,
108,123,139,123.3333333333,0.1243243243,-23,-13.8564064606,-2.1130171517,120.339,Medium,cold,Blue,State Gray,6C7B8B,SlateGray4,
82,139,139,120,0.3166666667,-57,0,-1.5707963268,121.957,Medium,cold,Blue,State Gray,528B8B,DarkSlateGray4,
112,128,144,128,0.125,-24,-13.8564064606,-2.0943951024,125.04,Medium,cold,Blue,State Gray,708090,SlateGray,
119,136,153,136,0.125,-25.5,-14.7224318643,-2.0943951024,132.855,Medium,cold,Blue,State Gray,778899,LightSlateGrey,
159,182,205,182,0.1263736264,-34.5,-19.918584287,-2.0943951024,177.745,Light,cold,Blue,State Gray,9FB6CD,SlateGray3,
121,205,205,177,0.3163841808,-84,0,-1.5707963268,179.884,Light,cold,Blue,State Gray,79CDCD,DarkSlateGray3,
185,211,238,211.3333333333,0.1246056782,-39.5,-23.3826859022,-2.1052880728,206.304,Light,cold,Blue,State Gray,B9D3EE,SlateGray2,
141,238,238,205.6666666667,0.3144246353,-97,0,-1.5707963268,208.997,Light,cold,Blue,State Gray,8DEEEE,DarkSlateGray2,
198,226,255,226.3333333333,0.1251840943,-42.5,-25.1147367097,-2.1045237081,220.934,Light,cold,Blue,State Gray,C6E2FF,SlateGray1,
151,255,255,220.3333333333,0.3146747352,-104,0,-1.5707963268,223.904,Light,cold,Blue,State Gray,97FFFF,DarkSlateGray1,
54,100,139,97.6666666667,0.4470989761,-65.5,-33.7749907476,-2.0468843901,90.692,Dark,cold,Blue,Steel,36648B,SteelBlue4,
51,102,153,102,0.5,-76.5,-44.167295593,-2.0943951024,92.565,Dark,cold,Blue,Steel,336699,369,
70,130,180,126.6666666667,0.4473684211,-85,-43.3012701892,-2.0419568316,117.76,Medium,cold,Blue,Steel,4682B4,SteelBlue,
110,123,139,124,0.1129032258,-21,-13.8564064606,-2.1540501262,120.937,Medium,cold,Blue,Steel,6E7B8B,LightSteelBlue4,
79,148,205,144,0.4513888889,-97.5,-49.3634480157,-2.0394646774,133.867,Medium,cold,Blue,Steel,4F94CD,SteelBlue3,
92,172,238,167.3333333333,0.4501992032,-113,-57.1576766498,-2.0390892057,155.604,Light,cold,Blue,Steel,5CACEE,SteelBlue2,
99,184,255,179.3333333333,0.4479553903,-120.5,-61.4878036687,-2.042627909,166.679,Light,cold,Blue,Steel,63B8FF,SteelBlue1,
162,181,205,182.6666666667,0.1131386861,-31,-20.7846096908,-2.1614282705,178.055,Light,cold,Blue,Steel,A2B5CD,LightSteelBlue3,
170,187,204,187,0.0909090909,-25.5,-14.7224318643,-2.0943951024,183.855,Light,cold,Blue,Steel,AABBCC,abc,
176,196,222,198,0.1111111111,-33,-22.5166604984,-2.1695597852,192.984,Light,cold,Blue,Steel,B0C4DE,LightSteelBlue,
188,210,238,212,0.1132075472,-36,-24.248711306,-2.1635666016,206.614,Light,cold,Blue,Steel,BCD2EE,LightSteelBlue2,
202,225,255,227.3333333333,0.1114369501,-38,-25.9807621135,-2.1705016288,221.543,Light,cold,Blue,Steel,CAE1FF,LightSteelBlue1,
139,90,43,90.6666666667,0.5257352941,72.5,40.7031939779,1.0592251018,99.293,Medium,warm,Brown,Tan,8B5A2B,tan4,
151,105,79,111.6666666667,0.2925373134,59,22.5166604984,1.2062185045,115.79,Medium,warm,Brown,Tan,97694F,Dark Tan,
219,147,112,159.3333333333,0.2970711297,89.5,30.3108891325,1.2442512469,164.538,Light,warm,Brown,Tan,DB9370,Tan,
238,154,73,155,0.5290322581,124.5,70.1480577065,1.0576944433,169.882,Light,warm,Brown,Tan,EE9A49,tan2,
255,165,79,166.3333333333,0.5250501002,133,74.4781847255,1.0603183952,182.106,Light,warm,Brown,Tan,FFA54F,tan1,
210,180,140,176.6666666667,0.2075471698,50,34.6410161514,0.964905208,184.41,Light,warm,Brown,Tan,D2B48C,tan,
235,199,158,197.3333333333,0.1993243243,56.5,35.5070415552,1.0097248236,205.09,Light,warm,Brown,Tan,EBC79E,New Tan,
0,128,128,85.3333333333,1,-128,0,-1.5707963268,89.728,Dark,cold,Blue,Teal,8080,teal,
139,54,38,77,0.5064935065,93,13.8564064606,1.422890761,77.591,Dark,warm,Brown,tomato,8B3626,tomato4,
205,79,57,113.6666666667,0.4985337243,137,19.0525588833,1.4326128468,114.166,Medium,warm,Brown,tomato,CD4F39,tomato3,
238,92,66,132,0.5,159,22.5166604984,1.4301175509,132.69,Medium,warm,Brown,tomato,EE5C42,tomato2,
255,99,71,141.6666666667,0.4988235294,170,24.248711306,1.42911259,142.452,Medium,warm,Brown,tomato,FF6347,tomato,
65,86,197,116,0.4396551724,-76.5,-96.1288198201,-2.469413575,92.375,Dark,cold,Blue,Turquoise,4156C5,Free Speech Blue,
0,134,139,91,1,-136.5,-4.3301270189,-1.6025082345,94.504,Dark,cold,Blue,Turquoise,00868B,turquoise4,
102,139,139,126.6666666667,0.1947368421,-37,0,-1.5707963268,127.937,Medium,cold,Blue,Turquoise,668B8B,PaleTurquoise4,
0,197,205,134,1,-201,-6.9282032303,-1.6052513587,139.009,Medium,cold,Blue,Turquoise,00C5CD,turquoise3,
112,147,219,159.3333333333,0.2970711297,-71,-62.3538290725,-2.2914487981,144.743,Medium,cold,Blue,Turquoise,7093DB,Dark Turquoise,
0,206,209,138.3333333333,1,-207.5,-2.5980762114,-1.5833165218,144.748,Medium,cold,Blue,Turquoise,00CED1,DarkTurquoise,
0,229,238,155.6666666667,1,-233.5,-7.7942286341,-1.6041639316,161.555,Light,cold,Blue,Turquoise,00E5EE,turquoise2,
72,209,204,161.6666666667,0.5546391753,-134.5,4.3301270189,-1.5386131897,167.467,Light,cold,Blue,Turquoise,48D1CC,MediumTurquoise,
0,245,255,166.6666666667,1,-250,-8.6602540378,-1.6054234965,172.885,Light,cold,Blue,Turquoise,00F5FF,turquoise1,
64,224,208,165.3333333333,0.6129032258,-152,13.8564064606,-1.4798870286,174.336,Light,cold,Blue,Turquoise,40E0D0,turquoise,
112,219,219,183.3333333333,0.3890909091,-107,0,-1.5707963268,187.007,Light,cold,Blue,Turquoise,70DBDB,Medium Turquoise,
150,205,205,186.6666666667,0.1964285714,-55,0,-1.5707963268,188.555,Light,cold,Blue,Turquoise,96CDCD,PaleTurquoise3,
173,234,234,213.6666666667,0.1903276131,-61,0,-1.5707963268,215.761,Light,cold,Blue,Turquoise,ADEAEA,Turquoise,
174,238,238,216.6666666667,0.1969230769,-64,0,-1.5707963268,218.864,Light,cold,Blue,Turquoise,AEEEEE,PaleTurquoise2,
187,255,255,232.3333333333,0.1951219512,-68,0,-1.5707963268,234.668,Light,cold,Blue,Turquoise,BBFFFF,PaleTurquoise1,
139,126,102,122.3333333333,0.1662125341,25,20.7846096908,0.8772093511,127.151,Medium,warm,Brown,Wheat,8B7E66,wheat4,
205,186,150,180.3333333333,0.168207024,37,31.1769145362,0.870602769,187.577,Light,warm,Brown,Wheat,CDBA96,wheat3,
216,216,191,207.6666666667,0.0802568218,12.5,21.6506350946,0.5235987756,213.15,Light,warm,Brown,Wheat,D8D8BF,Wheat,
238,216,174,209.3333333333,0.1687898089,43,36.3730669589,0.8686959264,217.79,Light,warm,Brown,Wheat,EED8AE,wheat2,
245,222,179,215.3333333333,0.1687306502,44.5,37.2390923627,0.8739959098,223.975,Light,warm,Brown,Wheat,F5DEB3,wheat,
255,231,186,224,0.1696428571,46.5,38.9711431703,0.8732579249,233.046,Light,warm,Brown,Wheat,FFE7BA,wheat1,
255,255,255,255,0,0,0,#DIV/0!,255,Light,neutral,Grey,White,FFFFFF,grey100,
133,94,66,97.6666666667,0.3242320819,53,24.248711306,1.1417040318,102.469,Medium,warm,Brown,Wood,855E42,Dark Wood,
133,99,99,110.3333333333,0.1027190332,34,0,1.5707963268,109.166,Medium,warm,Brown,Wood,856363,Light Wood,
139,115,85,113,0.2477876106,39,25.9807621135,0.9831353019,118.756,Medium,warm,Brown,Wood,8B7355,burlywood4,
166,128,100,131.3333333333,0.2385786802,52,24.248711306,1.13445275,136.17,Medium,warm,Brown,Wood,A68064,Medium Wood,
205,170,125,166.6666666667,0.25,57.5,38.9711431703,0.9751536705,175.335,Light,warm,Brown,Wood,CDAA7D,burlywood3,
222,184,135,180.3333333333,0.2513863216,62.5,42.4352447854,0.9743284916,189.776,Light,warm,Brown,Wood,DEB887,burlywood,
238,197,145,193.3333333333,0.25,67,45.0333209968,0.9790146651,203.331,Light,warm,Brown,Wood,EEC591,burlywood2,
255,211,155,207,0.2512077295,72,48.4974226119,0.978026052,217.772,Light,warm,Brown,Wood,FFD39B,burlywood1,
139,139,0,92.6666666667,1,69.5,120.377531126,0.5235987756,123.154,Medium,warm,Green,Yellow,8B8B00,yellow4,
139,139,122,133.3333333333,0.085,8.5,14.7224318643,0.5235987756,137.062,Medium,warm,Brown,Yellow,8B8B7A,LightYellow4,
153,204,50,135.6666666667,0.6314496314,26,133.3679121828,0.1925345706,171.195,Light,warm,Green,Yellow,99CC32,Yellow Green,
154,205,50,136.3333333333,0.6332518337,26.5,134.2339375866,0.1949102376,172.081,Light,warm,Green,Yellow,9ACD32,YellowGreen,
205,205,180,196.6666666667,0.0847457627,12.5,21.6506350946,0.5235987756,202.15,Light,warm,Brown,Yellow,CDCDB4,LightYellow3,
173,255,47,158.3333333333,0.7031578947,22,180.1332839872,0.1215299188,206.77,Light,warm,Green,Yellow,ADFF2F,GreenYellow,
234,234,174,214,0.1869158879,30,51.9615242271,0.5235987756,227.16,Light,warm,Green,Yellow,EAEAAE,Medium Goldenrod,
238,238,209,228.3333333333,0.0846715328,14.5,25.1147367097,0.5235987756,234.694,Light,warm,Brown,Yellow,EEEED1,LightYellow2,
255,255,224,244.6666666667,0.0844686649,15.5,26.8467875173,0.5235987756,251.466,Light,warm,Brown,Yellow,FFFFE0,LightYellow,
139,99,108,115.3333333333,0.1416184971,35.5,-7.7942286341,1.7869228382,111.986,Medium,warm,Magenta,Ash browny,8B636C,pink4,
205,51,51,102.3333333333,0.5016286645,154,0,1.5707963268,97.046,Dark,warm,Red,Ash Brick,CD3333,brown3,
255,192,203,216.6666666667,0.1138461538,57.5,-9.5262794416,1.7349794249,212.091,Light,warm,Magenta,Ash Coral,FFC0CB,pink,
255,181,197,211,0.1421800948,66,-13.8564064606,1.7777363726,204.95,Light,warm,Magenta,Ash Coral,FFB5C5,pink1,
238,169,184,197,0.1421319797,61.5,-12.9903810568,1.7789621687,191.341,Light,warm,Magenta,Ash Coral,EEA9B8,pink2,
205,145,158,169.3333333333,0.1437007874,53.5,-11.2583302492,1.778206145,164.422,Light,warm,Magenta,Ash Coral,CD919E,pink3,
204,51,51,102,0.5,153,0,1.5707963268,96.747,Dark,warm,Red,Ash Brick,CC3333,c33,
255,48,48,117,0.5897435897,207,0,1.5707963268,109.893,Medium,warm,Red,Ash Poppy,FF3030,firebrick1,
238,44,44,108.6666666667,0.5950920245,194,0,1.5707963268,102.006,Medium,warm,Red,Ash Poppy,EE2C2C,firebrick2,
255,105,180,180,0.4166666667,112.5,-64.9519052838,2.0943951024,158.4,Light,warm,Magenta,Ash Fucsia,FF69B4,HotPink,
255,228,225,236,0.0466101695,28.5,2.5980762114,1.4798870286,235.731,Light,warm,Red,Ash Rose,FFE4E1,MistyRose,
238,213,210,220.3333333333,0.0468986384,26.5,2.5980762114,1.4730680367,220.133,Light,warm,Red,Ash Rose,EED5D2,MistyRose2,
205,183,181,189.6666666667,0.0456942004,23,1.7320508076,1.4956316439,189.35,Light,warm,Red,Ash Rose,CDB7B5,MistyRose3,
255,110,180,181.6666666667,0.3944954128,110,-60.6217782649,2.0744891021,161.335,Light,warm,Magenta,Ash Fucsia,FF6EB4,HotPink1,
238,106,167,170.3333333333,0.3776908023,101.5,-52.8275496309,2.0506843054,152.422,Light,warm,Magenta,Ash Fucsia,EE6AA7,HotPink2,
205,96,144,148.3333333333,0.3528089888,85,-41.5692193817,2.0256453345,134.063,Medium,warm,Magenta,Ash Fucsia,CD6090,HotPink3,
139,58,98,98.3333333333,0.4101694915,61,-34.6410161514,2.087267442,86.779,Dark,warm,Magenta,Ash Fucsia,8B3A62,HotPink4,
176,48,96,106.6666666667,0.55,104,-41.5692193817,1.9510475335,91.744,Dark,warm,Magenta,Ash Fucsia,B03060,maroon,
139,125,123,129,0.0465116279,15,1.7320508076,1.4558354063,128.958,Medium,warm,Red,Ash Rose,8B7D7B,MistyRose4,
139,28,98,88.3333333333,0.6830188679,76,-60.6217782649,2.2441057405,69.169,Dark,warm,Magenta,Ash Fucsia,8B1C62,maroon4,
139,102,139,126.6666666667,0.1947368421,18.5,-32.04293994,2.617993878,117.281,Medium,neutral,Magenta,Ash Lavender,8B668B,plum4,
79,47,79,68.3333333333,0.312195122,16,-27.7128129211,2.617993878,60.216,Dark,neutral,Magenta,Ash Lavender,4F2F4F,Violet,
255,193,193,213.6666666667,0.096723869,62,0,1.5707963268,211.538,Light,warm,Red,Ash Rose,FFC1C1,RosyBrown1,
238,180,180,199.3333333333,0.0969899666,58,0,1.5707963268,197.342,Light,warm,Red,Ash Rose,EEB4B4,RosyBrown2,
205,155,155,171.6666666667,0.0970873786,50,0,1.5707963268,169.95,Light,warm,Red,Ash Rose,CD9B9B,RosyBrown3,
139,105,105,116.3333333333,0.0974212034,34,0,1.5707963268,115.166,Medium,warm,Red,Ash Rose,8B6969,RosyBrown4,
139,69,0,69.3333333333,1,104.5,59.7557528611,1.0513511264,82.064,Dark,warm,Orange,Browny,8B4500,DarkOrange4,
255,127,80,154,0.4805194805,151.5,40.7031939779,1.3083264524,159.914,Light,warm,Red,Browny,FF7F50,coral,
139,71,137,115.6666666667,0.386167147,35,-57.1576766498,2.5921481299,98.856,Medium,warm,Magenta,Ash Lavender,8B4789,orchid4,
255,114,86,151.6666666667,0.432967033,155,24.248711306,1.4156108984,152.967,Light,warm,Red,Browny,FF7256,coral1,
159,95,159,137.6666666667,0.3099273608,32,-55.4256258422,2.617993878,121.432,Medium,neutral,Magenta,Ash Lavender,9F5F9F,violet blue,
230,230,250,236.6666666667,0.0281690141,-10,-17.3205080757,-2.617993878,232.28,Light,cold,Magenta,Ash Lavender,E6E6FA,lavender,
255,240,245,246.6666666667,0.027027027,12.5,-4.3301270189,1.904269499,245.055,Light,warm,Magenta,Ash Lavender,FFF0F5,LavenderBlush,
